date,title,category,entities_name,formatted_address,longitude,latitude,beat
16/2/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
16/2/2021,Hot Wheels Ultimate Drive-Thru,community,Six Flags Over Georgia,"275 Riverside Parkway Southwest Austell, GA 30168 United States of America",-84.551542,33.770587,407
16/2/2021,"VALENTINES w/ ""CARL THOMAS"" LIVE IN CONCERT-6:30PM-SEATING MAYBE AVAILABLE",concerts,The Monticello,2000 Powers Ferry Rd SE Atlanta United States of America,-84.46542,33.90658,202
16/2/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
16/2/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
16/2/2021,Moderate to Severe Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
17/2/2021,Oh Solo Wainwright: An Evening with Rufus - 2/17/21,community,City Winery,"201 650 North Avenue Northeast Atlanta, GA 30308 United States of America",-84.367436,33.771957,603
17/2/2021,ContentThief,concerts,City Winery Atlanta,"650 North Ave NE #201 Atlanta, GA 30308 United States",-84.36619,33.772264,603
17/2/2021,Children's Storytime,community,Barnes & Noble Booksellers Buckhead,"2900 Peachtree Road NE Suite 310 Atlanta, GA 30305 United States of America",-84.382905,33.835304,206
17/2/2021,Mikey Jay RR$,community,Artisans Bar & Gallery,"140 Peachtree Street Southwest Atlanta, GA 30303 United States of America",-84.393031,33.750622,511
17/2/2021,Ladies Night Out Hosted by Keso Crazae,performing-arts,null,null,-84.401384,33.65517,313
17/2/2021,Hot Wheels Ultimate Drive-Thru,community,Six Flags Over Georgia,"275 Riverside Parkway Southwest Austell, GA 30168 United States of America",-84.551542,33.770587,407
17/2/2021,Moderate to Severe Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
18/2/2021,Wine & Rhymes,community,Buckhead Theatre,"3110 Roswell Road Northeast Atlanta, GA 30305 United States of America",-84.379622,33.84029,206
18/2/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
18/2/2021,Moderate to Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
18/2/2021,Crab Legs & Comedy Variety Show Hosted by HerShe & Mr. Inappropriate,performing-arts,null,null,-84.401384,33.65517,313
18/2/2021,Hot Wheels Ultimate Drive-Thru,community,Six Flags Over Georgia,"275 Riverside Parkway Southwest Austell, GA 30168 United States of America",-84.551542,33.770587,407
18/2/2021,Moderate to Severe Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
19/2/2021,Funk You,concerts,City Winery Atlanta,"650 North Ave NE #201 Atlanta, GA 30308 United States",-84.36619,33.772264,603
19/2/2021,Troy Trojans vs Georgia State Panthers,sports,Georgia State Sports Arena,"125 Decatur Street Southeast Atlanta, GA 30303 United States of America",-84.386455,33.751627,510
19/2/2021,John McKnight,community,New Realm Brewery,Atlanta United States of America,-84.361964,33.768973,602
19/2/2021,PrototypeCulture & DJ Pierre Present Panic Room,concerts,null,null,-84.384369,33.759293,509
19/2/2021,Mozart & the Violin with the ASO,performing-arts,Atlanta Symphony Hall,"1280 Peachtree Street Northeast Atlanta, GA 30309 United States of America",-84.384885,33.78956,502
19/2/2021,DJ Pierre,community,Sheraton Atlanta Hotel,"165 Courtland Street Northeast Atlanta, GA 30303 United States of America",-84.383201,33.758998,509
19/2/2021,"Ripparachie, Divoli S'vere, and Lord Narf",concerts,Ghost Bar,Atlanta United States of America,-84.37631,33.754198,510
19/2/2021,Lady Lamb – An Evening with Strings 2/18/21 (Rescheduled from 3/13/20),community,City Winery,"201 650 North Avenue Northeast Atlanta, GA 30308 United States of America",-84.367436,33.771957,603
19/2/2021,Kelly Kellz Live At Osaka lounge,performing-arts,null,null,-84.30894,33.866198,210
19/2/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
19/2/2021,Grow Where You Are (Pt 1),conferences,null,null,-84.467983,33.664414,411
19/2/2021,Hot Wheels Ultimate Drive-Thru,community,Six Flags Over Georgia,"275 Riverside Parkway Southwest Austell, GA 30168 United States of America",-84.551542,33.770587,407
19/2/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
19/2/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
19/2/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
19/2/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
19/2/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
19/2/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
19/2/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
19/2/2021,Moderate to Severe Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
20/2/2021,Funk You,concerts,City Winery Atlanta,"650 North Ave NE #201 Atlanta, GA 30308 United States",-84.36619,33.772264,603
20/2/2021,Troy Trojans vs Georgia State Panthers,sports,Georgia State Sports Arena,"125 Decatur Street Southeast Atlanta, GA 30303 United States of America",-84.386455,33.751627,510
20/2/2021,Aviva and the Flying Penguins,concerts,null,null,-84.310829,33.80621,608
20/2/2021,"Dermal Filler Training - Atlanta, GA",conferences,null,null,-84.369824,33.847463,208
20/2/2021,Elio Stereo,concerts,Forza Storico,"1198 Howell Mill Rd #020 Atlanta, GA 30318 United States of America",-84.41222,33.78677,207
20/2/2021,"POSTPONED Funk You - 2/19/21 - **SOCIAL DISTANCE SEATING, LIMITED CAPACITY**",community,City Winery,"201 650 North Avenue Northeast Atlanta, GA 30308 United States of America",-84.367436,33.771957,603
20/2/2021,The Danish String Quartet,performing-arts,Schwartz Center for Performing Arts,"Atlanta, GA 30307 United States of America",-84.321955,33.78938,608
20/2/2021,Lily Rose,concerts,Eddie's Attic,"515 North McDonough Street Decatur, GA 30030 United States of America",-84.296272,33.773975,608
20/2/2021,FREE First Time Homebuyer Seminar,conferences,Keller Williams Peachtree Road,"804 Town Boulevard Atlanta, GA 30319 United States of America",-84.337012,33.871018,209
20/2/2021,Nelson Brownstone,community,Marlow's Tavern Vinings,"2355 Cumberland Parkway Southeast Atlanta, GA 30339 United States of America",-84.480746,33.859465,201
20/2/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
20/2/2021,Let's Talk Real Estate,conferences,Walil Archer,"3011 Rainbow Drive Decatur, GA 30034 United States of America",-84.266645,33.708959,611
20/2/2021,"Alex Thomas Live, from Movies like Players Club  & writer on Fresh Prince",performing-arts,null,null,-84.401384,33.65517,313
20/2/2021,MST- Master Skills Training II,conferences,Renaissance Concourse Atlanta Airport Hotel,"1 Hartsfield Center Parkway Atlanta, GA 30354 United States of America",-84.426656,33.653824,50
20/2/2021,Hot Wheels Ultimate Drive-Thru,community,Six Flags Over Georgia,"275 Riverside Parkway Southwest Austell, GA 30168 United States of America",-84.551542,33.770587,407
21/2/2021,DJ EU and Elio Stereo,concerts,Estrella Rooftop,"550 Somerset Terrace NE Suite 102 Atlanta, GA 30306 United States of America",-84.36155,33.76889,602
21/2/2021,Mikey Jay RR$,concerts,249 Trinity Ave SW,"249 Trinity Avenue Southwest Atlanta, GA 30303 United States of America",-84.396048,33.750794,507
21/2/2021,METROPOLIS,conferences,null,null,-84.417481,33.729254,401
21/2/2021,Power for Pressure™,conferences,Burgess-Peterson Academy,"480 Clifton Street Southeast Atlanta, GA 30316 United States of America",-84.331578,33.740575,610
21/2/2021,"Thread Lift Training I & II - Atlanta, GA",conferences,null,null,-84.369824,33.847463,208
21/2/2021,Quinn Rose,community,Moondogs,"3179 Peachtree Road Northeast Atlanta, GA 30305 United States of America",-84.375263,33.840801,206
21/2/2021,Dirty Audio,concerts,Believe Music Hall,"181 Ralph David Abernathy Blvd Atlanta, GA 30312 United States of America",-84.393715,33.737039,303
21/2/2021,"POSTPONED Funk You - 2/20/21 - **SOCIAL DISTANCE SEATING, LIMITED CAPACITY**",community,City Winery,"201 650 North Avenue Northeast Atlanta, GA 30308 United States of America",-84.367436,33.771957,603
21/2/2021,Miz Cracker: She's A Woman | Atlanta,performing-arts,null,null,-84.413081,33.781976,501
21/2/2021,Raymond Albert and Custom Printed Boxes Au,concerts,Center Stage Theater,"1374 West Peachtree Street Northwest Atlanta, GA 30309 United States of America",-84.38829,33.792162,501
21/2/2021,Arulu,concerts,Club Ozone,"Atlanta, GA United States of America",-84.403198,33.759499,102
21/2/2021,Mikey Jay RR$,concerts,140 Peachtree St NW,"140 Peachtree Street SW Atlanta, GA United States of America",-84.39304,33.750622,511
21/2/2021,Lily Rose,concerts,Eddie's Attic,"515 North McDonough Street Decatur, GA 30030 United States of America",-84.296272,33.773975,608
21/2/2021,Jason Fulton,community,Marlow's Tavern Vinings,"2355 Cumberland Parkway Southeast Atlanta, GA 30339 United States of America",-84.480746,33.859465,201
21/2/2021,Severe Delays - Fulton County Airport (FTY),airport-delays,Fulton County Airport-Brown Field,"3952 Aviation Circle Northwest Atlanta, GA 30336 United States of America",-84.521645,33.777091,114
21/2/2021,The Late Show w/Rashaun Reese & HotSauce  Hosted by Sweet Baby Kita,performing-arts,null,null,-84.401384,33.65517,313
21/2/2021,"Alex Thomas, from Movies like Players Club  & writer on The Fresh Prince",performing-arts,null,null,-84.401384,33.65517,313
21/2/2021,"Alex Thomas, from Movies like Players Club  & writer on The Fresh Prince",performing-arts,null,null,-84.401384,33.65517,313
21/2/2021,UPTOWN SATURDAY NIGHT.. Showtime 11:55pm.. Hosted by Demakco&PositiveK,performing-arts,null,null,-84.398954,33.653929,312
21/2/2021,Rumours: Fleetwood Mac Tribute,concerts,Coca-Cola Roxy Theater,"Battery Avenue Southeast Atlanta, GA 30339 United States of America",-84.471544,33.887363,201
21/2/2021,Advanced Canning and Preserving (Pt 2),conferences,null,null,-84.467983,33.664414,411
21/2/2021,Hot Wheels Ultimate Drive-Thru,community,Six Flags Over Georgia,"275 Riverside Parkway Southwest Austell, GA 30168 United States of America",-84.551542,33.770587,407
21/2/2021,VENDORS NEEDED GRAND SLAM POP UP SHOP,expos,null,null,-84.51292,33.69039,412
21/2/2021,LAUGH  & HIP HOP COMEDY SHOW at Monticello ATL,performing-arts,null,null,-84.46542,33.906576,202
21/2/2021,Steven Charles,concerts,One Sushi,"6115 Peachtree Dunwoody Road Sandy Springs, GA 30328 United States of America",-84.350922,33.92131,209
21/2/2021,Back N Black - THE AC/DC Experience,concerts,Dixie Tavern,"2319 Windy Hill Road SE Marietta, GA 30067 Marietta, GA 30067 United States of America",-84.482463,33.903635,201
22/2/2021,Denver Nuggets vs Atlanta Hawks,sports,State Farm Arena,"Atlanta, GA 30303 United States of America",-84.396352,33.757162,507
22/2/2021,FREE HIBACHI GRILL ! FREE VIP ENTRY! THIS SUNDAY THE ULTIMATE CELEBRITY DAY PARTY ! PRE GAME!!,community,Eleven 45,"2110 Peachtree st NW Atlanta, GA 30309 United States of America",-84.3926,33.812,207
22/2/2021,Monday Madness - All Pizzas $10,community,vero pizzeria,"1441 Dresden Drive Atlanta, GA 30319 United States of America",-84.330081,33.860736,209
22/2/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
22/2/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
22/2/2021,Sundays on Downtown Hott Radio,conferences,null,null,-84.266645,33.708959,611
22/2/2021,Atlanta Shoe Market,expos,Cobb Galleria Centre,"2 Galleria Parkway Southeast Atlanta, GA 30339 United States of America",-84.466573,33.883316,201
22/2/2021,Trippin on Sundayz Headlined by Rashaun Reese & HotSauce,performing-arts,null,null,-84.401384,33.65517,313
22/2/2021,SUNSET SUNDAY'S at UPTOWN.. Special EVENT.. Showtime 6pm,performing-arts,null,null,-84.398954,33.653929,312
22/2/2021,Hot Wheels Ultimate Drive-Thru,community,Six Flags Over Georgia,"275 Riverside Parkway Southwest Austell, GA 30168 United States of America",-84.551542,33.770587,407
22/2/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
23/2/2021,Appalachian State Mountaineers vs Georgia State Panthers,sports,Georgia State Sports Arena,"125 Decatur Street Southeast Atlanta, GA 30303 United States of America",-84.386455,33.751627,510
23/2/2021,Coastal Carolina Chanticleers vs Georgia State Panthers,sports,Georgia State Sports Arena,"125 Decatur Street Southeast Atlanta, GA 30303 United States of America",-84.386455,33.751627,510
23/2/2021,Webinar - How Organizations Leverage Data Science,conferences,null,null,-84.387982,33.748995,511
23/2/2021,Artist Talk:  Danielle Deadwyler and Angela Davis Johnson,conferences,null,null,-84.410384,33.736486,301
23/2/2021,Presidential Vocation and Institutional Mission Program,conferences,Emory Conference Center Hotel,"1615 Clifton Road Atlanta, GA 30329 United States of America",-84.324312,33.801544,608
23/2/2021,Mondays on Downtown Hott Radio,conferences,null,null,-84.266645,33.708959,611
23/2/2021,Hot Wheels Ultimate Drive-Thru,community,Six Flags Over Georgia,"275 Riverside Parkway Southwest Austell, GA 30168 United States of America",-84.551542,33.770587,407
24/2/2021,"John Hiatt - (6:30PM SHOW) - 2/24/21 (RESCHEDULED FROM 12/11/20) - **SOCIAL DISTANCE SEATING, LIMITED CAPACITY**",concerts,City Winery,"201 650 North Avenue Northeast Atlanta, GA 30308 United States of America",-84.367436,33.771957,603
24/2/2021,Children's Storytime,community,Barnes & Noble Booksellers Buckhead,"2900 Peachtree Road NE Suite 310 Atlanta, GA 30305 United States of America",-84.382905,33.835304,206
24/2/2021,Mikey Jay RR$,community,Ghost Bar,Atlanta United States of America,-84.37631,33.754198,510
24/2/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
